SA2_MAINCODE_2016,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20more_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20more_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20more_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20more_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20more_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20more_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20more_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20more_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20more_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20more_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20more_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20more_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20more_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20more_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20more_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20more_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20more_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20more_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20more_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20more_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20more_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20more_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20more_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20more_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20more_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20more_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20more_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20more_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20more_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20more_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20more_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20more_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20more_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20more_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20more_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20more_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20more_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20more_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20more_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20more_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
122021423,3,3,4,0,7,3,0,0,0,3,22,77,20,0,118,0,8,0,0,4,64,178,9,0,253,19,46,4,3,70,29,71,10,0,119,10,47,7,0,60,9,19,0,0,29,13,12,6,0,34,24,27,0,0,60,19,28,3,0,52,107,166,8,0,273,21,39,3,0,66,6,5,0,0,12,13,16,3,0,32,30,53,4,0,89,14,14,0,0,31,33,63,6,0,98,36,63,6,0,97,472,938,92,11,1516,4,0,0,0,5,0,0,0,0,0,47,14,0,0,62,3,0,0,0,3,122,44,0,4,168,12,7,0,0,18,38,32,3,0,70,10,23,0,0,37,14,0,0,0,17,10,0,0,0,10,7,0,0,0,7,17,4,0,0,16,148,27,0,4,180,72,6,0,0,76,3,0,0,0,3,54,7,0,0,65,124,43,3,3,164,22,3,0,0,25,95,35,0,0,136
122031424,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,29,30,0,0,58,0,3,0,0,3,3,14,0,0,13,3,5,3,0,10,0,4,0,0,7,0,3,0,0,6,7,5,0,0,14,3,6,0,0,10,39,23,0,0,68,9,15,0,0,20,0,0,0,0,0,4,0,0,0,4,3,3,3,0,9,3,3,0,0,5,7,3,0,0,12,8,3,0,0,7,125,125,4,0,257,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,52,13,0,0,66,0,3,0,0,3,15,0,0,0,15,5,11,0,0,15,9,0,0,0,5,7,0,0,0,7,0,0,0,0,0,0,0,0,0,7,65,0,0,0,63,32,10,0,0,36,0,0,0,0,0,27,3,0,0,26,20,0,0,0,16,12,0,0,0,12,23,0,0,0,27
122031425,0,0,0,0,0,0,0,0,0,0,12,42,8,0,58,0,3,0,0,3,25,59,4,0,84,5,8,0,0,14,7,10,0,0,16,3,0,4,0,6,5,4,0,0,9,5,0,0,0,6,0,0,0,0,6,3,4,0,0,4,23,20,9,0,50,5,8,0,0,10,0,0,0,0,0,0,3,0,0,7,3,3,0,0,6,3,0,0,0,5,10,6,0,0,18,5,19,0,0,25,111,190,26,0,330,0,0,0,0,0,0,0,0,0,0,12,9,0,0,19,0,0,0,0,0,29,9,0,0,37,3,4,0,0,6,5,4,0,0,4,4,0,0,0,4,24,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,35,11,0,0,48,9,3,0,0,14,0,0,0,0,0,12,0,0,0,19,16,3,0,0,19,6,0,0,0,8,19,6,0,0,26
122031426,0,0,0,0,0,0,0,0,0,0,6,11,3,0,26,0,0,0,0,0,31,58,3,0,94,3,7,3,0,12,15,35,0,0,57,11,36,11,0,58,9,3,0,0,8,3,0,0,0,9,26,20,0,0,43,7,14,7,0,29,58,44,3,0,108,22,17,0,0,36,0,3,0,0,3,7,9,0,0,14,19,56,6,0,87,12,0,0,0,8,10,17,0,0,29,15,11,0,0,28,260,346,37,7,648,0,0,0,0,0,0,0,0,0,0,8,3,0,0,11,0,0,0,0,0,73,20,0,0,95,3,0,0,0,3,22,15,0,0,33,6,27,0,0,30,18,3,0,0,20,3,0,0,0,5,10,4,0,0,16,9,3,0,0,10,102,18,0,0,119,57,8,0,0,64,0,0,0,0,0,41,3,0,0,41,89,26,4,0,113,28,3,0,0,31,65,6,0,0,78
122031427,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,25,31,0,0,55,3,0,0,0,3,6,9,4,0,15,5,14,0,0,21,0,3,0,0,3,3,3,0,0,9,11,11,0,0,15,17,8,0,0,26,60,26,7,0,92,14,13,0,0,23,4,0,0,0,4,10,6,3,0,16,3,9,0,0,16,3,3,0,0,7,5,5,0,0,14,12,4,0,0,21,172,151,16,3,338,0,0,0,0,0,0,0,0,0,0,4,5,0,0,8,0,0,0,0,0,29,10,0,0,38,0,0,0,0,0,15,10,0,0,23,5,7,0,0,13,10,0,0,0,10,11,0,0,0,11,7,0,0,0,7,4,0,0,0,4,56,10,0,0,71,17,0,0,0,16,3,0,0,0,3,43,4,0,0,44,32,7,3,0,43,11,0,0,0,11,27,8,0,0,34
122031428,0,3,0,0,7,5,0,0,0,9,12,22,6,0,34,3,0,0,0,3,52,81,7,4,149,19,33,6,0,58,24,44,6,0,78,10,25,3,0,43,7,21,4,0,28,16,18,4,0,32,14,26,0,0,47,21,13,3,0,37,132,160,12,0,294,18,42,6,0,71,0,6,4,0,9,6,23,3,0,36,12,41,7,0,63,11,6,3,0,23,16,18,6,0,38,32,57,6,0,95,405,646,82,5,1138,0,0,0,0,0,0,0,0,0,0,13,3,0,0,15,0,0,0,0,0,83,21,0,0,104,14,0,0,0,19,36,15,4,0,56,9,21,0,0,30,20,0,0,0,20,15,0,0,0,15,12,3,0,0,12,9,0,0,0,9,125,23,3,0,151,36,0,0,0,42,3,0,0,0,3,62,7,0,0,74,57,14,0,0,75,23,3,0,0,29,60,9,0,3,70
122031429,0,0,0,0,3,0,4,0,0,4,32,129,20,3,189,4,4,0,0,9,63,145,12,0,223,22,91,14,0,120,30,118,17,0,162,14,46,10,0,70,19,19,3,0,41,21,22,3,0,44,26,22,0,0,48,16,45,0,0,61,93,168,19,0,282,20,50,8,0,84,0,3,0,0,3,21,25,5,0,50,23,32,5,0,53,19,20,3,0,34,45,101,3,0,151,27,79,9,0,116,494,1125,129,9,1756,3,0,0,0,3,0,0,0,0,0,52,20,0,0,73,0,0,0,0,0,127,32,0,0,161,18,5,3,0,22,45,17,3,0,64,20,28,0,0,46,35,6,0,0,41,20,0,0,0,20,9,0,0,0,11,11,0,0,0,11,148,35,4,0,186,49,13,0,0,65,0,3,0,0,3,55,12,0,0,67,88,11,0,0,104,39,5,0,0,47,92,24,0,3,120
122031430,3,3,0,0,3,0,0,0,0,0,8,17,0,0,27,0,3,0,0,3,29,61,0,0,92,3,11,0,0,15,5,22,0,0,28,4,3,5,0,15,3,3,0,0,5,12,8,0,0,17,19,4,0,0,26,8,13,0,0,21,59,30,3,0,94,15,13,0,0,27,0,0,0,0,0,17,3,0,0,19,7,13,5,0,25,5,4,0,0,6,6,10,0,0,16,10,5,0,0,23,217,230,10,3,465,0,0,0,0,0,0,0,0,0,0,13,0,0,0,18,0,0,0,0,0,46,14,0,0,66,8,0,0,0,9,24,12,0,0,32,5,11,0,0,16,8,3,0,0,12,10,0,0,0,10,3,0,0,0,3,6,0,0,0,5,81,5,0,0,88,36,3,0,0,36,0,0,0,0,0,25,7,0,0,34,29,3,0,0,37,21,0,0,0,20,43,4,0,0,52
122031431,0,0,0,0,0,0,0,0,0,0,7,9,0,0,20,0,0,0,0,0,59,98,3,0,153,8,7,0,0,17,18,28,5,0,55,0,36,0,0,41,6,8,0,0,11,8,4,0,0,9,23,6,0,0,28,10,14,0,0,30,79,56,4,4,145,14,18,0,0,40,0,7,0,0,7,14,7,0,0,19,16,17,6,0,44,3,12,0,0,14,3,11,0,0,16,14,10,0,0,31,294,353,30,4,677,3,0,0,0,3,0,0,0,0,0,9,3,0,0,16,0,0,0,0,0,108,29,0,0,133,3,0,0,0,3,24,10,3,0,38,12,18,0,0,40,18,0,0,0,18,16,0,0,0,16,9,0,0,0,9,13,0,0,0,13,114,7,0,0,124,47,5,0,0,45,8,3,0,0,7,43,3,0,0,51,55,3,0,0,64,13,0,0,0,17,49,19,0,0,70
122031432,0,3,3,0,6,0,0,0,0,0,3,9,0,0,10,0,0,0,0,0,14,26,8,0,54,3,5,0,0,3,6,14,3,0,21,3,10,3,0,13,3,7,0,0,10,3,0,0,0,4,0,3,0,0,9,0,7,0,0,8,12,19,3,0,29,3,4,0,0,11,0,0,0,0,0,5,3,0,0,9,4,0,0,0,10,0,0,0,0,4,0,15,0,0,14,7,13,3,0,27,76,137,23,6,239,4,3,0,0,6,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,29,4,0,0,35,0,0,0,0,0,4,5,0,0,8,0,3,3,0,11,12,4,0,0,14,3,0,0,0,3,3,0,0,0,3,4,0,0,0,4,16,6,0,0,21,4,3,0,0,9,0,0,0,0,0,21,0,0,0,22,11,3,0,0,11,8,0,0,0,8,17,0,0,0,16
123011433,0,6,0,0,6,0,4,0,0,4,5,0,0,0,6,0,0,0,0,3,35,55,0,0,92,3,4,0,0,9,5,22,4,0,30,0,24,4,0,30,18,10,0,0,29,0,3,0,0,3,15,18,0,0,35,9,14,7,0,28,9,43,0,0,56,6,13,0,0,24,0,0,0,0,0,3,0,3,0,8,12,41,0,0,52,0,3,0,0,4,3,10,0,0,15,8,15,0,0,23,142,285,24,3,462,8,3,0,0,6,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,54,19,0,0,72,0,0,0,0,0,16,12,0,0,30,5,14,0,0,25,3,0,0,0,6,3,0,0,0,4,9,0,0,0,9,0,5,0,0,8,20,8,0,0,29,24,3,0,0,25,0,0,0,0,0,13,0,0,0,10,54,16,0,0,74,3,0,0,0,3,54,11,0,0,66
123011434,0,0,0,0,0,0,0,0,0,0,4,17,8,0,29,3,0,0,0,4,51,89,12,0,151,5,5,0,0,14,16,32,4,0,53,5,17,0,0,29,17,23,0,0,40,0,0,0,0,3,11,15,0,0,26,9,17,3,0,25,26,37,0,0,69,10,16,0,0,23,3,4,0,0,7,7,9,0,0,14,4,22,0,0,27,3,4,0,0,8,15,18,0,0,41,10,22,3,0,32,202,355,38,6,598,0,0,0,0,0,0,0,0,0,0,18,5,0,0,20,0,0,0,0,0,65,20,0,0,82,3,3,0,0,5,12,11,0,0,26,3,19,0,0,22,4,3,0,0,8,0,0,0,0,0,8,0,0,0,7,7,0,0,0,7,52,14,0,0,66,18,3,0,0,26,0,0,0,0,0,13,0,0,0,15,49,13,0,0,64,9,6,0,0,11,54,15,0,0,67
123011435,0,0,0,0,0,0,0,0,0,0,10,71,14,7,96,0,0,4,0,3,58,145,30,0,231,6,31,3,0,46,15,39,4,0,59,3,9,8,0,16,44,33,8,0,84,0,6,0,0,9,7,9,0,0,17,0,12,0,0,18,19,42,0,0,66,8,22,3,0,29,3,8,0,0,9,3,10,3,0,19,11,22,0,0,33,4,5,5,0,13,14,33,0,0,50,15,28,6,0,50,219,533,85,11,848,0,0,0,0,4,0,0,0,0,0,18,4,0,0,22,0,0,0,0,0,102,30,0,0,136,10,0,0,0,10,18,9,0,0,27,8,14,0,0,16,32,6,0,0,35,0,0,0,0,0,10,0,0,0,10,4,0,0,0,4,41,5,0,0,46,48,6,0,0,63,3,0,0,0,3,25,3,0,0,25,50,0,3,0,51,11,0,0,0,10,51,12,0,0,62
123021436,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,13,10,0,0,25,0,0,0,0,0,4,3,0,0,8,0,3,0,0,0,12,4,0,0,15,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,5,0,0,14,11,4,0,0,13,0,0,0,0,4,6,0,0,0,3,5,7,0,0,12,0,0,0,0,0,0,8,0,0,9,6,0,0,0,7,64,47,3,3,117,0,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,21,11,0,0,39,0,0,0,0,0,7,3,0,0,8,0,3,0,0,3,12,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,14,21,0,0,0,22,0,0,0,0,0,15,0,0,0,11,13,4,0,0,20,3,0,0,0,3,13,3,0,0,19
123021437,0,0,0,0,0,0,0,0,0,0,18,36,5,0,52,0,4,0,0,3,36,61,0,0,99,4,7,0,0,15,13,94,21,0,130,4,44,11,0,56,12,17,3,0,31,3,3,0,0,6,12,20,0,0,28,8,21,15,0,43,14,40,3,0,66,4,7,3,0,17,0,4,3,0,7,3,13,3,0,18,25,97,10,0,134,0,3,0,0,4,25,55,3,0,83,7,30,0,3,35,188,551,80,4,822,0,0,0,0,0,0,0,0,0,0,17,3,0,0,22,0,0,0,0,0,58,12,0,0,70,0,0,0,0,3,41,28,0,0,68,21,29,0,0,45,24,0,0,0,24,5,0,0,0,7,5,3,0,0,11,0,3,0,0,3,42,25,9,0,75,27,3,0,0,31,4,3,0,0,4,26,9,0,3,33,90,51,0,0,141,12,3,0,0,13,68,32,0,0,96
123021438,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,21,24,0,0,47,0,0,0,0,0,0,9,0,0,7,3,5,0,0,5,11,5,0,0,19,3,0,0,0,4,3,4,0,0,8,4,3,0,0,7,6,5,0,0,8,0,3,0,0,6,0,0,0,0,0,3,0,0,0,5,3,13,0,0,19,0,0,0,0,0,0,7,0,0,7,0,3,0,0,6,66,81,3,5,154,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,0,3,42,10,0,0,55,0,0,0,0,0,9,3,0,0,10,3,8,0,0,14,15,0,0,0,18,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,21,3,0,0,28,22,8,0,0,33,0,0,0,0,0,10,0,0,0,10,29,0,0,0,29,5,0,0,0,5,22,3,0,0,18
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,3,3,0,0,4,0,0,0,0,0,36,108,16,0,162,0,0,0,0,0,34,77,14,0,123,9,28,6,0,43,11,24,9,0,49,0,10,8,0,18,34,42,5,5,86,7,3,0,0,11,14,3,0,0,20,0,23,4,0,30,26,38,3,0,66,11,20,4,0,28,0,3,0,0,3,4,5,0,0,7,14,15,0,0,31,0,0,0,0,0,16,45,3,3,69,24,45,9,0,75,239,486,75,7,814,0,0,0,0,0,0,0,0,0,0,30,18,0,0,47,0,0,0,0,0,42,8,0,0,56,3,5,0,0,6,26,9,0,0,31,8,16,0,0,25,44,3,0,0,53,0,0,0,0,0,4,0,0,0,4,8,0,0,0,8,32,7,0,0,41,20,3,0,0,23,0,0,0,0,4,13,8,0,0,20,38,6,0,0,50,3,3,0,0,5,48,15,0,0,58
123021441,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,9,17,0,0,28,0,0,0,0,0,3,3,0,0,9,0,5,0,0,5,3,5,0,0,7,4,0,0,0,4,0,4,0,0,4,0,0,0,0,0,18,9,0,0,26,11,4,0,0,15,0,0,0,0,0,0,5,0,0,4,0,14,0,0,17,0,0,0,0,0,3,4,3,0,9,3,0,0,0,4,56,67,5,0,130,0,4,0,0,4,0,0,0,0,0,11,0,0,0,7,0,0,0,0,0,31,8,0,0,34,0,0,0,0,0,4,3,0,0,12,9,7,0,0,18,11,0,0,0,11,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,16,5,0,0,17,5,0,0,0,5,8,0,0,0,6,18,3,0,0,24,8,0,0,0,8,15,3,0,0,22
123021442,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,3,14,13,0,0,30,0,0,0,0,0,5,5,0,0,15,0,8,0,0,4,12,6,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,6,0,0,17,7,3,0,0,16,0,0,0,0,0,4,3,0,0,3,8,18,0,0,23,0,0,0,0,0,3,9,0,0,11,0,5,0,0,12,75,85,3,3,170,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,21,5,0,0,24,3,0,0,0,6,14,5,0,0,17,16,8,0,0,16,29,9,0,3,41,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,16,0,0,0,22,13,0,0,0,10,0,0,0,0,0,6,0,0,0,6,45,3,0,0,45,3,0,0,0,3,15,0,0,0,10
123021443,0,0,0,0,0,0,0,0,0,0,12,66,16,0,91,0,3,0,0,3,21,51,3,0,72,3,26,11,0,35,10,19,6,0,29,0,16,3,0,18,28,25,3,0,57,0,3,0,0,6,3,3,0,0,4,0,10,0,0,12,13,19,0,0,34,4,10,0,0,16,0,4,0,0,4,7,3,0,0,11,4,4,0,0,12,0,0,0,0,0,12,33,0,0,39,8,15,0,0,27,130,300,44,0,479,0,0,0,0,0,0,0,0,0,0,28,8,0,0,39,0,0,0,0,0,43,10,0,0,55,3,0,0,0,3,24,11,0,0,33,5,11,0,0,13,49,3,0,0,51,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,28,5,0,0,31,17,6,0,0,22,0,0,0,0,0,22,0,0,0,27,48,0,0,0,50,3,0,0,0,0,17,17,0,0,33
123021444,0,3,0,0,3,0,0,0,0,0,0,3,0,0,4,3,0,0,0,3,15,24,0,0,41,0,0,0,0,0,0,3,0,0,6,0,6,0,0,6,7,8,0,0,7,0,0,0,0,3,9,0,0,0,13,0,4,0,0,4,7,10,0,0,14,4,7,0,0,6,0,0,0,0,0,3,0,0,0,4,8,11,3,0,13,0,3,0,0,3,0,6,0,0,7,4,0,3,0,9,64,84,3,0,151,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,22,9,0,3,27,0,0,0,0,0,6,7,0,0,13,0,0,0,0,0,12,4,0,0,16,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,20,0,0,0,20,16,0,0,0,18,3,0,0,0,3,13,3,0,0,14,24,0,0,3,25,14,0,0,0,14,14,7,0,0,20
123031445,3,7,0,0,13,0,0,0,0,3,0,4,0,0,3,0,0,0,0,0,4,9,4,0,19,3,8,0,0,8,0,3,0,0,4,0,5,0,0,5,14,13,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,3,3,0,0,6,42,73,4,0,121,10,4,0,0,11,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,23,4,0,0,23,0,3,0,0,3,6,0,0,0,9,0,3,0,0,3,12,0,0,0,9,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,3,0,0,15,8,3,0,0,10,0,0,0,0,0,8,0,0,0,9,5,0,0,0,3,3,0,0,0,3,12,7,0,0,22
123031446,7,0,0,0,12,4,4,0,0,11,6,10,0,0,11,3,0,0,0,3,23,47,3,0,69,3,3,0,0,4,3,7,0,0,14,0,4,0,0,4,15,23,0,3,36,0,0,0,0,0,4,3,0,0,9,3,3,0,0,10,13,9,0,0,20,9,4,3,0,15,0,3,0,0,3,6,3,0,0,8,0,3,3,0,9,0,3,0,0,3,7,5,0,0,10,7,7,0,0,15,112,143,8,5,271,10,9,0,0,26,0,0,0,0,0,8,3,0,0,16,0,0,0,0,0,42,10,0,0,48,0,0,0,0,0,10,5,0,0,16,3,3,0,0,3,3,3,0,0,9,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,17,4,0,0,23,8,3,0,0,12,0,0,0,0,0,8,3,0,0,6,3,0,0,0,8,4,0,0,0,4,19,0,0,0,21
123031447,3,5,0,0,10,0,0,0,0,3,3,17,3,0,24,0,0,0,0,0,26,68,0,0,98,3,5,0,0,11,3,18,4,0,22,3,6,4,0,13,19,14,5,0,33,0,0,0,0,0,4,5,0,0,10,0,10,0,0,13,15,15,0,0,30,9,10,5,0,22,0,0,0,0,0,4,3,0,0,3,3,9,0,0,16,0,0,0,0,4,5,17,0,0,17,5,13,7,0,24,107,220,33,6,362,32,6,0,0,39,0,0,0,0,0,13,9,0,0,20,0,3,0,0,4,70,19,0,0,92,6,0,0,0,7,25,18,0,0,41,10,5,0,0,20,11,3,0,0,17,3,0,0,0,3,3,0,0,0,3,3,0,0,0,8,44,6,0,0,52,17,7,0,0,15,0,0,0,0,0,14,3,0,0,21,25,6,0,0,34,12,3,0,0,14,31,9,0,0,41
