SA2_MAINCODE_2016,ClAW_150_299_A_65_74,ClAW_150_299_A_75ov,ClAW_150_299_Tot,ClAW_300_399_A_15_19,ClAW_300_399_A_20_24,ClAW_300_399_A_25_34,ClAW_300_399_A_35_44,ClAW_300_399_A_45_54,ClAW_300_399_A_55_64,ClAW_300_399_A_65_74,ClAW_300_399_A_75ov,ClAW_300_399_Tot,ClAW_400_499_A_15_19,ClAW_400_499_A_20_24,ClAW_400_499_A_25_34,ClAW_400_499_A_35_44,ClAW_400_499_A_45_54,ClAW_400_499_A_55_64,ClAW_400_499_A_65_74,ClAW_400_499_A_75ov,ClAW_400_499_Tot,ClAW_500_649_A_15_19,ClAW_500_649_A_20_24,ClAW_500_649_A_25_34,ClAW_500_649_A_35_44,ClAW_500_649_A_45_54,ClAW_500_649_A_55_64,ClAW_500_649_A_65_74,ClAW_500_649_A_75ov,ClAW_500_649_Tot,ClAW_650_799_A_15_19,ClAW_650_799_A_20_24,ClAW_650_799_A_25_34,ClAW_650_799_A_35_44,ClAW_650_799_A_45_54,ClAW_650_799_A_55_64,ClAW_650_799_A_65_74,ClAW_650_799_A_75ov,ClAW_650_799_Tot,ClAW_800_999_A_15_19,ClAW_800_999_A_20_24,ClAW_800_999_A_25_34,ClAW_800_999_A_35_44,ClAW_800_999_A_45_54,ClAW_800_999_A_55_64,ClAW_800_999_A_65_74,ClAW_800_999_A_75ov,ClAW_800_999_Tot,ClAW_1000_1249_A_15_19,ClAW_1000_1249_A_20_24,ClAW_1000_1249_A_25_34,ClAW_1000_1249_A_35_44,ClAW_1000_1249_A_45_54,ClAW_1000_1249_A_55_64,ClAW_1000_1249_A_65_74,ClAW_1000_1249_A_75ov,ClAW_1000_1249_Tot,ClAW_1250_1499_A_15_19,ClAW_1250_1499_A_20_24,ClAW_1250_1499_A_25_34,ClAW_1250_1499_A_35_44,ClAW_1250_1499_A_45_54,ClAW_1250_1499_A_55_64,ClAW_1250_1499_A_65_74,ClAW_1250_1499_A_75ov,ClAW_1250_1499_Tot,ClAW_1500_1749_A_15_19,ClAW_1500_1749_A_20_24,ClAW_1500_1749_A_25_34,ClAW_1500_1749_A_35_44,ClAW_1500_1749_A_45_54,ClAW_1500_1749_A_55_64,ClAW_1500_1749_A_65_74,ClAW_1500_1749_A_75ov,ClAW_1500_1749_Tot,ClAW_1750_1999_A_15_19,ClAW_1750_1999_A_20_24,ClAW_1750_1999_A_25_34,ClAW_1750_1999_A_35_44,ClAW_1750_1999_A_45_54,ClAW_1750_1999_A_55_64,ClAW_1750_1999_A_65_74,ClAW_1750_1999_A_75ov,ClAW_1750_1999_Tot,ClAW_2000_2999_A_15_19,ClAW_2000_2999_A_20_24,ClAW_2000_2999_A_25_34,ClAW_2000_2999_A_35_44,ClAW_2000_2999_A_45_54,ClAW_2000_2999_A_55_64,ClAW_2000_2999_A_65_74,ClAW_2000_2999_A_75ov,ClAW_2000_2999_Tot,ClAW_3000mo_A_15_19,ClAW_3000mo_A_20_24,ClAW_3000mo_A_25_34,ClAW_3000mo_A_35_44,ClAW_3000mo_A_45_54,ClAW_3000mo_A_55_64,ClAW_3000mo_A_65_74,ClAW_3000mo_A_75ov,ClAW_3000mo_Tot,ClAW_PINS_A_15_19,ClAW_PINS_A_20_24,ClAW_PINS_A_25_34,ClAW_PINS_A_35_44,ClAW_PINS_A_45_54,ClAW_PINS_A_55_64,ClAW_PINS_A_65_74,ClAW_PINS_A_75ov,ClAW_PINS_Tot,ClAW_Tot_A_15_19,ClAW_Tot_A_20_24,ClAW_Tot_A_25_34,ClAW_Tot_A_35_44,ClAW_Tot_A_45_54,ClAW_Tot_A_55_64,ClAW_Tot_A_65_74,ClAW_Tot_A_75ov,ClAW_Tot_Tot,SW_NNI_A_15_19,SW_NNI_A_20_24,SW_NNI_A_25_34,SW_NNI_A_35_44,SW_NNI_A_45_54,SW_NNI_A_55_64,SW_NNI_A_65_74,SW_NNI_A_75ov,SW_NNI_Tot,SW_1_149_A_15_19,SW_1_149_A_20_24,SW_1_149_A_25_34,SW_1_149_A_35_44,SW_1_149_A_45_54,SW_1_149_A_55_64,SW_1_149_A_65_74,SW_1_149_A_75ov,SW_1_149_Tot,SW_150_299_A_15_19,SW_150_299_A_20_24,SW_150_299_A_25_34,SW_150_299_A_35_44,SW_150_299_A_45_54,SW_150_299_A_55_64,SW_150_299_A_65_74,SW_150_299_A_75ov,SW_150_299_Tot,SW_300_399_A_15_19,SW_300_399_A_20_24,SW_300_399_A_25_34,SW_300_399_A_35_44,SW_300_399_A_45_54,SW_300_399_A_55_64,SW_300_399_A_65_74,SW_300_399_A_75ov,SW_300_399_Tot,SW_400_499_A_15_19,SW_400_499_A_20_24,SW_400_499_A_25_34,SW_400_499_A_35_44,SW_400_499_A_45_54,SW_400_499_A_55_64,SW_400_499_A_65_74,SW_400_499_A_75ov,SW_400_499_Tot,SW_500_649_A_15_19,SW_500_649_A_20_24,SW_500_649_A_25_34,SW_500_649_A_35_44,SW_500_649_A_45_54,SW_500_649_A_55_64,SW_500_649_A_65_74,SW_500_649_A_75ov,SW_500_649_Tot,SW_650_799_A_15_19,SW_650_799_A_20_24,SW_650_799_A_25_34,SW_650_799_A_35_44,SW_650_799_A_45_54,SW_650_799_A_55_64,SW_650_799_A_65_74,SW_650_799_A_75ov,SW_650_799_Tot,SW_800_999_A_15_19,SW_800_999_A_20_24,SW_800_999_A_25_34,SW_800_999_A_35_44,SW_800_999_A_45_54,SW_800_999_A_55_64,SW_800_999_A_65_74,SW_800_999_A_75ov,SW_800_999_Tot,SW_1000_1249_A_15_19,SW_1000_1249_A_20_24,SW_1000_1249_A_25_34,SW_1000_1249_A_35_44,SW_1000_1249_A_45_54,SW_1000_1249_A_55_64,SW_1000_1249_A_65_74,SW_1000_1249_A_75ov
118021569,0,0,21,0,4,0,0,8,4,0,0,16,0,0,0,4,4,3,0,0,10,0,4,3,7,8,8,0,0,33,0,10,14,8,10,4,3,0,57,0,3,17,21,20,26,7,0,91,0,0,12,27,25,16,3,0,85,0,0,10,16,23,17,0,0,63,0,0,6,12,12,10,4,0,42,0,0,5,0,4,3,0,0,17,0,0,0,5,4,0,0,0,14,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,5,4,37,74,108,115,101,29,7,476,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,19,4,10,3,0,3,0,0,0,21,3,6,3,0,0,0,0,0,21,0,11,7,3,0,3,0,0,25,0,3,12,3,3,4,0,0,23,0,5,12,7,0,3,0,0,30,0,0,7,9,9,7,3,0,32,0,0,6,6,0,4,0,0
118021570,0,0,45,0,13,11,7,5,5,8,0,41,3,13,7,10,4,10,3,0,49,4,14,17,16,25,24,7,3,116,4,15,26,35,45,36,6,0,170,0,7,59,43,65,57,17,3,250,0,14,72,42,62,55,17,0,255,0,3,24,29,34,29,8,0,133,0,0,13,8,30,22,0,0,76,0,0,7,9,8,12,3,0,41,0,0,12,10,14,9,0,0,42,0,0,0,3,7,0,0,0,13,0,0,3,5,4,0,0,0,12,27,101,257,244,301,264,79,6,1278,3,3,0,0,0,0,0,0,6,55,12,0,0,4,0,0,0,69,18,19,10,5,3,4,0,0,64,7,20,12,10,3,6,0,0,64,8,27,24,4,4,14,3,0,81,0,17,33,11,17,9,0,0,96,3,17,24,28,21,16,0,0,106,0,8,26,15,4,10,0,0,65,0,7,11,12,20,9,0,0
119011354,0,0,20,0,3,6,6,4,4,0,0,27,0,0,3,3,11,4,3,0,22,3,0,5,9,8,8,4,0,40,0,7,11,8,9,6,0,0,35,0,0,4,7,7,11,0,0,35,0,0,3,0,14,3,6,0,31,0,0,4,3,6,0,0,0,11,0,0,0,3,5,0,0,0,11,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,5,15,36,46,69,52,18,3,246,4,0,0,3,0,0,0,0,7,63,3,0,0,0,0,0,0,73,40,17,4,0,3,0,0,0,69,7,18,10,9,10,5,0,0,53,5,6,3,3,3,7,0,0,37,3,9,10,3,6,6,0,0,32,0,9,7,3,6,7,0,0,44,0,0,6,4,4,3,0,0,17,0,0,5,3,0,0,0,0
119011355,0,0,7,5,5,6,3,6,3,0,0,31,0,3,10,3,5,0,0,0,34,0,10,18,22,21,6,7,0,78,0,16,42,44,26,20,12,0,160,4,35,79,63,59,43,6,0,292,3,14,78,81,110,61,13,0,360,0,4,37,52,67,37,4,0,205,0,0,26,46,51,28,8,0,161,0,0,15,22,21,21,0,0,83,0,0,12,18,40,18,3,0,92,0,0,0,3,9,11,0,0,23,0,0,3,3,7,0,0,0,22,10,95,334,373,431,254,51,9,1561,0,0,0,3,0,0,0,0,8,3,3,3,0,0,0,0,0,7,4,3,0,4,0,0,0,0,16,0,4,5,3,0,0,0,0,18,0,4,3,9,5,3,0,0,35,4,11,13,14,7,10,0,0,65,0,3,19,8,13,12,0,0,58,0,3,18,10,18,6,0,0,56,0,6,23,20,12,5,3,0
119011356,3,0,43,5,5,20,18,11,11,6,0,76,4,9,23,24,24,14,0,0,97,3,13,34,51,26,26,3,3,162,7,34,56,67,57,45,6,3,265,4,35,81,77,85,73,18,0,378,0,18,98,112,115,79,15,0,438,0,0,41,62,61,61,3,0,225,0,0,14,36,42,49,5,0,142,0,0,12,25,17,11,9,0,70,0,0,11,16,21,11,7,0,64,0,0,3,0,4,5,0,0,14,0,0,3,6,8,3,0,0,21,29,126,416,502,492,384,79,9,2036,3,0,0,3,0,0,0,0,4,48,7,0,0,0,0,0,0,51,17,10,0,4,5,4,0,0,44,7,16,5,6,7,0,0,0,49,3,3,6,5,3,5,0,0,26,3,16,11,6,11,7,4,0,55,0,20,22,15,11,10,4,0,89,0,13,33,20,22,19,3,0,120,0,11,34,36,26,12,3,0
119011357,0,0,30,0,7,14,8,7,3,0,0,42,0,3,11,15,10,4,0,0,42,0,12,18,12,14,17,4,0,65,0,7,19,28,15,16,5,0,95,0,3,30,33,29,18,5,0,118,0,10,24,29,39,29,5,0,134,0,7,20,22,21,4,5,0,81,0,0,10,8,13,11,0,0,44,0,0,9,6,14,7,0,0,41,0,0,8,15,23,6,0,0,41,0,0,0,0,3,0,0,0,4,0,0,7,3,3,4,0,0,17,12,58,176,204,201,117,23,0,784,0,0,0,0,0,0,0,0,6,57,12,0,5,0,0,0,0,81,28,26,9,5,11,7,0,0,89,12,29,11,5,4,8,6,0,66,4,23,18,12,16,9,0,0,85,4,21,20,16,20,15,3,0,104,3,18,36,16,15,11,0,0,101,0,6,26,23,20,9,0,0,91,0,6,14,15,12,5,3,0
119011358,0,0,27,0,0,4,7,4,7,7,0,29,3,0,3,5,10,8,4,0,31,0,9,13,9,11,7,0,0,54,0,6,11,25,24,15,0,0,85,0,11,21,25,23,17,0,0,100,0,0,17,24,28,17,4,0,95,0,0,14,7,14,8,0,0,45,0,0,3,0,4,3,0,0,14,0,0,0,3,0,7,0,0,10,0,0,0,0,3,3,0,0,10,0,0,0,0,4,0,0,0,3,0,0,3,3,0,0,0,0,8,7,38,91,126,132,94,25,0,516,0,0,0,0,0,0,0,0,3,40,0,0,0,0,0,0,0,45,10,4,0,4,0,3,0,0,24,8,3,5,5,3,0,0,0,24,3,7,3,3,3,0,0,0,22,0,8,15,8,5,4,3,0,45,3,8,12,18,7,6,0,0,47,0,3,22,16,7,0,0,0,48,0,0,8,14,8,8,0,0
119011359,0,0,29,0,4,4,3,13,3,3,0,30,3,0,4,18,3,4,3,0,41,5,3,3,13,14,14,0,0,59,0,3,4,9,12,17,3,0,48,0,0,4,13,13,10,3,0,45,0,4,5,12,18,22,0,0,65,0,0,4,7,13,11,3,0,36,0,0,3,3,3,11,0,0,19,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,13,25,48,92,108,93,33,0,412,0,0,0,0,0,0,0,0,3,22,5,0,0,0,0,0,0,34,4,4,4,4,0,7,3,0,26,0,6,4,3,3,4,0,0,19,0,0,3,3,12,3,3,0,24,0,0,4,7,0,4,0,0,15,0,3,3,3,7,11,0,0,25,0,0,4,0,4,3,0,0,18,0,0,0,3,3,0,0,0
119011360,0,0,22,7,3,3,4,11,6,0,0,30,0,0,6,13,8,12,0,0,43,0,7,5,13,11,4,0,0,39,0,6,11,10,16,8,0,4,62,0,3,9,8,13,14,4,0,43,0,3,11,12,12,15,0,0,57,0,0,3,11,8,8,0,0,26,0,0,0,3,0,3,0,0,5,0,0,0,3,0,0,0,0,10,0,0,0,8,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,18,31,53,93,96,70,7,4,369,0,0,0,0,0,0,0,0,0,81,8,3,3,0,0,0,0,99,30,9,0,4,6,0,0,0,50,8,13,4,4,3,9,4,0,49,3,8,4,8,10,3,0,0,44,3,12,11,12,10,9,3,0,55,0,6,10,9,16,8,3,0,56,0,4,10,14,9,3,0,0,36,0,0,6,8,4,4,0,0
119011361,3,0,18,4,0,3,0,9,3,0,0,18,0,3,15,5,6,3,0,0,33,0,0,7,9,6,4,5,0,29,0,3,8,8,9,6,0,0,28,0,4,8,6,6,11,3,0,37,0,3,3,3,9,0,3,0,29,0,0,0,4,6,3,3,0,18,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,52,46,60,33,25,3,253,3,0,0,0,0,0,0,0,3,9,0,0,0,3,0,0,0,16,11,4,4,0,3,7,0,0,26,5,8,6,5,3,5,0,0,31,0,6,4,5,4,0,0,0,17,0,3,4,4,8,4,0,0,31,0,4,4,15,3,0,3,0,29,0,3,12,5,4,4,0,3,30,0,0,3,5,3,3,0,0
119011571,3,0,39,5,9,11,7,5,5,3,0,46,3,18,10,14,8,18,8,0,72,3,18,20,29,26,20,8,0,124,0,14,25,37,41,23,4,0,153,0,17,57,40,60,32,7,0,209,0,12,33,51,59,49,11,3,220,0,3,34,34,43,22,9,0,150,0,0,12,15,26,22,3,0,80,0,0,5,15,14,11,0,0,45,0,0,5,12,13,10,0,0,44,0,0,0,11,4,3,3,0,21,0,3,3,0,3,0,0,0,10,31,117,227,275,310,224,57,3,1249,0,4,3,0,0,0,0,0,10,120,17,0,4,0,3,0,0,151,47,44,12,10,7,3,0,0,128,17,52,27,4,8,8,0,0,123,10,26,29,9,17,16,6,0,108,7,26,18,11,31,20,3,0,120,0,26,30,28,29,11,0,0,129,0,17,27,12,21,14,3,0,94,0,11,20,14,13,11,0,0
119011572,0,0,59,7,9,14,19,6,5,0,0,64,4,11,8,16,31,13,0,0,84,0,19,22,32,21,29,12,0,132,3,27,44,30,41,30,9,0,181,0,23,52,54,49,47,16,0,243,0,18,37,50,74,52,10,0,235,0,3,12,33,37,26,0,0,106,0,0,10,28,20,20,0,0,79,0,0,8,4,12,6,0,0,30,0,0,5,8,5,4,0,0,26,0,0,0,0,4,0,0,0,5,0,3,6,0,11,3,3,0,23,39,127,231,286,314,243,49,9,1298,0,4,0,0,5,4,0,0,16,76,14,0,3,0,0,0,0,88,28,17,11,6,12,9,0,0,79,11,22,13,9,10,7,3,0,79,5,15,20,18,13,7,0,0,76,8,25,32,21,19,10,5,0,115,4,13,40,30,23,17,7,0,129,3,20,25,21,31,16,3,0,119,0,0,24,19,25,17,3,0
119021362,0,0,17,0,3,5,5,3,8,0,0,23,0,0,8,11,3,4,0,0,27,0,6,7,9,18,4,0,0,45,0,7,11,13,19,12,4,0,67,0,8,9,21,22,6,6,0,74,0,6,12,7,21,13,0,0,62,0,4,4,6,4,5,3,0,30,0,0,7,0,4,5,3,0,23,0,0,3,3,3,0,3,0,8,0,0,0,4,5,0,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,6,36,81,88,108,72,22,0,412,0,0,0,0,3,0,0,0,4,3,0,3,0,0,0,0,0,8,3,4,0,3,0,6,0,0,19,0,9,3,3,5,0,0,0,22,3,3,4,3,0,0,0,0,18,0,5,7,3,8,3,0,0,22,0,12,7,6,11,4,0,0,42,0,4,8,3,10,6,0,0,34,0,0,6,10,3,5,0,0
119021363,3,0,44,3,13,12,7,12,6,3,0,60,0,11,8,16,18,4,4,0,60,0,15,23,20,24,15,3,0,96,3,13,33,28,37,12,3,0,126,0,8,41,32,51,37,4,0,169,0,15,29,35,46,30,4,0,161,0,3,11,26,20,12,12,0,88,0,0,7,11,19,14,0,0,57,0,0,6,10,6,4,0,0,26,0,0,0,10,3,3,0,0,21,0,0,0,7,0,0,0,0,7,0,3,0,3,3,3,0,0,14,19,90,182,203,262,156,39,6,950,7,0,4,0,0,0,0,0,11,45,14,4,3,3,3,0,0,78,16,32,23,7,15,4,0,0,100,4,21,14,6,8,12,0,0,65,3,24,17,11,11,9,0,0,74,7,12,31,26,25,11,0,0,105,0,8,35,19,19,15,0,0,101,0,13,29,15,18,12,0,0,88,0,0,16,26,10,7,3,0
119021364,3,0,33,3,5,7,10,12,5,3,0,45,6,10,3,22,13,3,3,3,64,0,5,27,26,34,22,4,0,113,3,18,28,40,44,35,10,0,175,0,17,62,44,65,47,7,0,244,0,6,53,61,72,55,4,3,258,0,0,19,38,33,26,4,0,127,0,0,18,27,18,6,3,0,69,0,0,0,9,10,6,0,0,28,0,0,3,14,15,7,0,0,38,0,0,3,3,4,0,0,0,18,0,0,6,6,3,0,0,0,13,21,69,241,300,330,232,41,4,1245,0,0,0,0,0,0,3,0,8,27,8,4,3,0,0,0,0,45,13,3,0,3,3,7,0,0,35,7,12,15,6,0,6,0,0,41,3,3,12,8,6,5,0,0,40,0,8,7,7,10,6,0,0,35,0,4,12,17,21,4,7,0,63,0,4,20,24,10,13,3,0,67,0,0,19,13,17,6,5,0
119021366,0,0,22,0,3,3,8,9,0,0,0,20,0,4,5,8,16,3,0,0,34,3,11,18,11,11,11,9,0,75,0,5,24,27,21,17,3,0,93,0,6,24,18,27,13,4,0,96,0,0,13,24,21,5,3,0,67,0,0,17,12,14,11,0,0,51,0,0,4,6,9,8,0,0,31,0,0,3,0,5,0,0,0,11,0,0,0,4,3,3,0,0,8,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,10,8,45,124,129,147,75,20,3,549,3,0,0,0,0,0,0,0,3,19,8,3,0,0,0,0,0,27,16,11,3,0,3,3,0,0,37,8,15,7,4,3,3,0,0,33,3,16,5,6,4,10,0,0,39,0,8,7,11,3,11,0,0,38,0,8,10,15,10,0,0,0,47,0,4,11,6,10,7,3,0,50,0,0,3,10,9,8,0,0
119021367,0,0,10,0,3,7,3,0,3,3,0,19,3,0,7,9,3,0,0,0,22,0,3,6,15,7,7,3,0,45,0,0,3,14,6,3,0,0,28,0,6,3,10,11,4,3,0,34,0,0,9,7,3,6,0,0,31,0,0,5,3,9,0,3,0,16,0,0,0,3,6,0,0,0,15,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,7,11,16,48,69,52,39,9,3,241,9,0,0,0,0,0,0,0,11,85,18,3,4,4,0,0,0,107,43,41,12,6,3,11,0,0,120,17,35,13,11,11,13,0,0,96,3,28,15,13,17,16,6,0,95,4,20,23,23,25,34,0,0,131,0,23,19,19,25,10,3,0,95,0,8,15,14,15,11,0,0,66,0,0,11,10,10,0,0,0
119021573,0,0,19,3,6,8,11,9,0,0,0,33,0,9,0,9,3,0,0,0,24,0,3,14,14,6,0,3,0,43,4,6,18,19,13,10,0,0,58,0,3,10,19,20,10,0,0,59,0,3,12,6,13,14,0,0,45,0,0,0,8,15,8,0,0,27,0,0,3,4,3,5,0,0,15,0,0,3,0,3,0,0,0,10,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,14,35,74,87,80,54,12,0,358,3,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,23,13,9,3,5,3,3,0,0,33,4,4,10,9,9,3,0,0,37,4,10,8,7,5,0,0,0,25,0,13,5,5,10,9,0,0,34,0,10,6,6,0,3,0,0,29,0,3,11,5,4,7,0,0,34,0,0,3,4,4,4,0,0
119021574,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,12,0,0,3,3,3,4,0,0,11,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,10,11,11,10,0,0,45,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,13,6,10,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,6,0,3,4,0,0,0,0,0,8,0,0,3,3,0,3,0,0,6,0,0,0,0,0,0,0,0
119031368,3,0,59,7,18,13,9,19,8,3,0,77,3,4,22,21,28,15,5,0,99,0,15,33,28,30,31,10,0,155,3,26,54,42,52,32,3,0,211,3,26,83,50,59,34,9,0,264,0,11,74,61,70,46,6,0,268,0,4,47,36,52,25,7,0,178,0,0,13,21,42,26,0,0,110,0,0,5,21,11,16,0,0,53,0,0,15,14,17,7,0,0,58,0,0,6,0,4,5,0,0,21,0,0,0,3,9,4,0,0,21,29,148,377,328,403,263,54,4,1609,11,0,8,3,0,0,0,0,20,206,28,7,5,3,6,0,0,255,100,80,30,11,11,9,3,0,242,38,73,48,6,31,7,0,0,213,16,47,42,28,30,13,0,0,172,10,52,64,42,53,25,4,0,248,5,41,61,33,39,23,3,0,203,5,23,60,41,32,27,5,0,196,0,14,33,26,37,12,0,0
119031369,0,0,19,3,5,5,7,11,8,3,0,39,0,3,5,9,18,11,4,0,41,0,4,4,8,12,12,3,0,48,0,0,6,10,16,14,7,0,51,0,0,5,13,13,16,5,0,54,0,0,6,12,12,14,0,0,39,0,0,4,4,9,4,3,0,20,0,0,3,5,11,4,4,0,25,0,0,0,6,5,4,0,0,13,0,0,4,4,0,3,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,7,14,21,42,77,105,98,30,3,384,0,0,0,0,0,0,0,0,3,31,11,0,6,0,0,0,0,49,18,12,3,5,0,3,0,0,43,0,9,6,3,8,0,0,0,30,0,4,3,3,4,4,0,0,28,0,7,14,7,7,8,4,0,47,0,4,11,7,3,4,4,0,32,0,0,0,9,4,3,0,0,24,0,0,8,10,8,0,0,0
119031370,0,0,17,3,0,6,0,4,0,0,0,13,0,3,3,4,11,3,0,0,22,0,5,3,10,5,5,4,0,34,0,7,5,10,4,3,0,0,33,0,0,6,4,7,10,4,0,31,0,0,3,9,9,6,5,0,32,0,0,0,0,3,0,0,0,14,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,39,49,58,42,15,0,226,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,5,7,0,0,0,4,0,0,14,0,4,0,3,3,0,0,0,8,0,0,0,0,0,3,0,0,8,0,8,8,3,8,0,0,0,26,0,0,3,0,5,6,0,0,13,0,0,7,3,4,3,0,0,14,0,0,3,5,0,0,0,0
119031371,0,0,17,0,0,0,3,5,7,0,0,16,0,0,0,6,3,3,0,0,15,0,0,0,5,11,9,4,0,37,0,0,0,6,10,7,3,0,24,0,0,3,10,17,6,0,0,38,0,0,0,3,7,11,0,0,28,0,0,0,6,8,11,0,0,19,0,0,3,3,7,7,0,0,17,0,0,0,4,10,4,0,0,13,0,0,0,5,3,4,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,4,6,12,22,61,77,71,12,0,258,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,27,4,3,5,0,0,0,0,0,11,0,3,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,10,0,0,0,0,0,3,0,0,11,0,0,3,5,4,3,0,0,20,0,5,0,3,0,3,0,3,11,0,0,0,0,4,0,0,0
119031372,0,3,43,3,7,9,11,8,9,4,0,48,5,4,9,16,6,11,7,0,57,0,5,15,25,26,21,10,3,96,0,6,20,22,25,29,3,0,99,0,7,19,24,33,30,7,3,124,0,3,20,37,34,28,10,0,133,0,3,11,12,19,16,10,0,64,0,0,3,14,19,8,6,0,47,0,0,0,3,8,3,4,0,19,0,0,7,0,9,3,3,0,18,0,0,0,0,0,3,0,0,13,0,3,0,3,3,0,0,0,9,20,50,109,181,198,157,67,11,797,0,0,0,0,0,0,0,0,0,19,5,0,0,3,0,0,0,27,6,9,6,0,4,0,0,0,28,3,6,3,3,3,0,3,0,28,0,9,8,3,3,9,0,0,25,5,3,3,8,9,6,4,0,37,3,7,14,14,13,9,7,0,65,0,10,12,9,10,8,3,0,56,0,0,9,12,12,15,7,0
119031373,0,0,9,0,0,0,3,0,4,0,0,12,0,3,6,5,3,3,0,0,20,0,0,4,3,5,3,0,0,16,0,0,3,10,16,3,0,0,41,0,0,4,9,11,10,0,0,39,0,0,3,15,13,10,6,0,39,0,0,4,7,9,3,0,0,22,0,0,0,8,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,12,26,59,62,47,11,0,229,0,0,0,0,0,0,0,0,0,28,3,0,4,0,0,0,0,35,10,3,3,0,0,4,0,0,19,4,6,7,3,0,4,0,0,26,0,3,7,3,3,3,0,0,23,0,5,4,6,10,6,0,0,32,0,4,8,4,4,3,3,0,30,0,3,3,3,4,3,0,0,19,0,0,4,3,4,3,0,0
119031374,0,0,20,7,3,8,7,4,3,0,0,34,3,3,4,6,5,10,3,0,36,3,4,9,9,11,15,7,0,60,0,4,11,14,23,11,3,0,54,0,7,18,19,17,10,0,0,73,0,4,13,9,27,25,3,0,82,0,0,6,3,12,15,3,0,46,0,0,4,6,10,3,0,0,22,0,0,7,4,7,3,0,0,24,0,0,0,8,3,5,3,0,14,0,0,0,5,3,0,0,0,6,0,0,0,0,3,0,0,0,12,26,31,81,96,136,98,31,5,492,6,0,0,0,0,0,0,0,6,51,3,3,3,0,0,0,0,60,5,14,0,0,3,0,0,0,25,0,12,4,0,3,3,0,0,29,5,7,12,9,7,6,0,0,36,3,6,7,8,7,6,0,0,42,0,4,9,3,10,8,0,0,30,0,3,5,8,9,6,4,0,34,0,3,0,8,8,3,0,0
119041375,0,0,19,0,4,10,4,3,6,0,0,27,8,3,10,9,0,4,0,0,28,0,5,10,6,9,5,4,0,50,0,13,22,13,13,9,7,0,74,0,8,28,22,20,14,4,0,95,0,4,31,26,23,15,3,0,99,0,0,11,22,14,12,3,0,58,0,0,3,9,9,5,0,0,25,0,0,0,4,5,3,0,0,11,0,0,0,3,5,3,0,0,17,0,0,0,0,0,0,3,0,7,0,3,3,5,3,0,0,0,12,15,43,125,124,111,85,34,8,547,0,0,0,0,0,0,0,0,3,12,3,0,0,0,0,0,0,19,6,13,3,3,4,0,0,0,31,0,7,6,3,7,3,0,0,30,0,5,5,3,8,3,0,0,29,3,7,9,3,7,3,0,0,29,4,5,25,5,3,3,0,0,52,0,6,27,4,6,7,0,0,48,0,4,19,4,6,6,0,0
